,IDENTITAS,UMUR,JENIS_KELAMIN,PENGALAMAN_MENGEMUDI,PENDIDIKAN,PENGHASILAN,SKOR_KREDIT,PEMILIK_KENDARAAN,TAHUN_PRODUKSI,STATUS,ANAK,KODE_POS,KM_PER_TAHUN,JENIS_KENDARAAN,TILANG_NGEBUT,TILANG_MABUK,KECELAKAAN_SEBELUMNYA,KLAIM
5230,26790,antara 40-65 tahun,laki-laki,antara 10-20 tahun,tidak ada,antara 2-3x UMR,,ya,setelah 2020,menikah,ada,10238,15000.0,keluarga,0,0,2,tidak
5231,402818,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,kurang dari UMR,0.3532201325624401,tidak,sebelum 2020,belum menikah,tidak ada,92101,,keluarga,2,0,1,ya
5232,574832,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.4961009681469475,tidak,sebelum 2020,menikah,ada,10238,5000.0,keluarga,0,0,0,ya
5233,222143,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 2-3x UMR,0.4429716029268183,ya,setelah 2020,belum menikah,ada,32765,8000.0,keluarga,7,0,2,tidak
5234,442504,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,,tidak,setelah 2020,menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
5235,241217,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.4432402814745901,ya,sebelum 2020,belum menikah,ada,10238,15000.0,keluarga,1,0,1,tidak
5236,813027,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.8145502937682847,tidak,setelah 2020,menikah,ada,10238,8000.0,keluarga,4,1,4,tidak
5237,209176,antara 40-65 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.6833724316979629,ya,setelah 2020,menikah,ada,10238,,keluarga,0,0,0,tidak
5238,392915,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,10238,9000.0,keluarga,4,1,6,tidak
5239,971853,antara 40-65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.4779413604921918,ya,sebelum 2020,menikah,ada,32765,10000.0,keluarga,0,0,0,ya
5240,962859,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2455327005454158,ya,setelah 2020,belum menikah,ada,10238,12000.0,keluarga,0,0,0,tidak
5241,80869,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,belum menikah,tidak ada,10238,,keluarga,2,0,0,tidak
5242,781908,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,SMA,lebih dari 3x UMR,,ya,sebelum 2020,menikah,ada,10238,9000.0,keluarga,7,0,5,tidak
5243,252553,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.4856706507522165,ya,setelah 2020,menikah,ada,10238,12000.0,keluarga,2,0,3,tidak
5244,228488,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.6197015175639705,tidak,sebelum 2020,menikah,ada,10238,13000.0,keluarga,4,1,1,tidak
5245,863165,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6089308232085261,ya,sebelum 2020,belum menikah,tidak ada,10238,12000.0,keluarga,0,0,0,tidak
5246,122492,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.4826291669367409,tidak,sebelum 2020,belum menikah,tidak ada,10238,10000.0,keluarga,0,0,0,ya
5247,52965,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6131925853472315,ya,setelah 2020,menikah,ada,92101,10000.0,keluarga,5,0,1,tidak
5248,461594,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.7140153403774167,ya,sebelum 2020,menikah,ada,32765,11000.0,keluarga,6,0,0,tidak
5249,739281,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.5764579008950959,ya,setelah 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,tidak
5250,965034,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,kurang dari UMR,0.4273206157200901,tidak,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,1,0,0,tidak
5251,610494,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.4601151988970682,ya,sebelum 2020,menikah,ada,10238,,keluarga,0,0,0,tidak
5252,322058,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6258322983127815,tidak,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,0,0,2,tidak
5253,710427,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 2-3x UMR,0.5522280085333927,ya,sebelum 2020,belum menikah,ada,32765,,keluarga,2,0,2,tidak
5254,657250,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6731433661463372,ya,sebelum 2020,belum menikah,ada,10238,14000.0,sport,0,0,0,tidak
5255,421862,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.64826623609342,ya,sebelum 2020,menikah,ada,32765,6000.0,keluarga,6,0,0,tidak
5256,809511,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.3678303573721413,ya,sebelum 2020,belum menikah,tidak ada,10238,,keluarga,0,0,0,tidak
5257,677174,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,antara 1-2x UMR,0.5465017110800787,ya,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,1,0,1,tidak
5258,11244,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5745716255486694,ya,setelah 2020,menikah,ada,32765,7000.0,sport,11,1,3,tidak
5259,74173,antara 40-65 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,,ya,setelah 2020,belum menikah,ada,92101,10000.0,keluarga,0,0,0,tidak
5260,324309,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.3344023919698644,tidak,sebelum 2020,belum menikah,tidak ada,10238,,keluarga,0,0,0,ya
5261,698622,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.3264397847182172,ya,sebelum 2020,belum menikah,tidak ada,10238,18000.0,keluarga,0,0,0,ya
5262,359298,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,,tidak,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,3,0,3,tidak
5263,751259,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,kurang dari UMR,0.3092538030358533,ya,sebelum 2020,belum menikah,ada,32765,10000.0,keluarga,0,0,0,ya
5264,927463,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.4378414664614671,ya,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,2,0,3,tidak
5265,618996,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2698257959692807,tidak,sebelum 2020,menikah,ada,10238,10000.0,sport,0,0,0,ya
5266,809040,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.7754948133696272,tidak,setelah 2020,belum menikah,ada,10238,14000.0,keluarga,3,0,1,tidak
5267,778054,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.8962994396460304,ya,setelah 2020,menikah,ada,10238,12000.0,keluarga,1,0,1,tidak
5268,582739,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.6121181563110022,ya,sebelum 2020,belum menikah,tidak ada,32765,,keluarga,3,0,1,tidak
5269,548365,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 2-3x UMR,0.4367305097057258,tidak,sebelum 2020,belum menikah,ada,10238,15000.0,keluarga,0,0,1,tidak
5270,419313,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3932427454412925,tidak,sebelum 2020,belum menikah,tidak ada,10238,,sport,0,0,0,ya
5271,143302,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.3280344035024009,ya,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,0,0,0,tidak
5272,268143,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.7265597100432507,ya,sebelum 2020,menikah,tidak ada,32765,12000.0,keluarga,11,1,1,ya
5273,961840,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3724255107914251,tidak,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,ya
5274,597738,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.4254350369606835,ya,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,1,ya
5275,15411,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,sebelum 2020,belum menikah,ada,10238,15000.0,keluarga,1,0,3,tidak
5276,453506,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 1-2x UMR,0.3817876115009899,tidak,sebelum 2020,belum menikah,tidak ada,32765,13000.0,keluarga,0,0,0,tidak
5277,537211,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3449328776108291,ya,sebelum 2020,belum menikah,ada,10238,8000.0,keluarga,0,0,0,tidak
5278,870115,lebih dari 65 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 2-3x UMR,0.4208492260444822,tidak,sebelum 2020,menikah,ada,10238,,keluarga,0,0,1,tidak
5279,792526,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.546417410483119,ya,sebelum 2020,belum menikah,tidak ada,32765,11000.0,keluarga,0,0,0,ya
5280,780469,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5140602918684554,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,0,0,2,tidak
5281,542431,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,sebelum 2020,belum menikah,tidak ada,10238,16000.0,keluarga,0,0,0,tidak
5282,27653,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.5393392181496564,ya,setelah 2020,belum menikah,ada,32765,11000.0,keluarga,0,0,0,tidak
5283,129323,lebih dari 65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5811899693152835,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,2,0,5,tidak
5284,206538,lebih dari 65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6484773433314615,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,0,0,0,tidak
5285,484341,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 2-3x UMR,0.5737300833620145,ya,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,1,0,1,tidak
5286,887645,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6375345691975189,tidak,setelah 2020,belum menikah,ada,21217,14000.0,keluarga,0,0,0,ya
5287,256445,lebih dari 65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5998640282161689,ya,sebelum 2020,menikah,ada,10238,,keluarga,3,2,6,tidak
5288,473737,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6498365562719705,ya,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,1,2,4,tidak
5289,950182,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5949317714664302,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,1,0,0,tidak
5290,761146,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6494150842472346,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,tidak
5291,938131,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.3844651126449446,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,0,1,2,tidak
5292,380653,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 1-2x UMR,,tidak,sebelum 2020,menikah,ada,92101,11000.0,keluarga,1,0,1,tidak
5293,640124,antara 40-65 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.4581195186110832,tidak,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,ya
5294,102549,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.2449353696592061,tidak,sebelum 2020,belum menikah,ada,10238,8000.0,keluarga,1,0,2,tidak
5295,818328,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,kurang dari UMR,0.3910631302545065,tidak,sebelum 2020,belum menikah,tidak ada,32765,14000.0,keluarga,0,0,0,ya
5296,387579,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6039352516727398,ya,setelah 2020,menikah,ada,10238,9000.0,keluarga,1,0,3,tidak
5297,316586,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5190666772069142,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,1,0,5,tidak
5298,795662,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,kurang dari UMR,0.4197341005876831,ya,sebelum 2020,belum menikah,tidak ada,32765,13000.0,sport,3,0,0,ya
5299,412548,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.6427538918131847,ya,setelah 2020,belum menikah,tidak ada,21217,15000.0,keluarga,0,0,0,ya
5300,89332,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.4185559663529582,tidak,sebelum 2020,belum menikah,tidak ada,32765,13000.0,keluarga,0,0,0,ya
5301,869442,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5465222146897489,ya,sebelum 2020,menikah,tidak ada,10238,9000.0,keluarga,3,0,5,tidak
5302,234005,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.4260354940121165,tidak,sebelum 2020,menikah,ada,10238,10000.0,keluarga,4,0,1,tidak
5303,576743,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6868684280913652,ya,setelah 2020,menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
5304,33658,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,10238,11000.0,keluarga,1,1,0,tidak
5305,514828,antara 25-40 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.6027630037031885,ya,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
5306,589593,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.4925300820024674,ya,sebelum 2020,belum menikah,tidak ada,10238,18000.0,keluarga,0,0,0,ya
5307,75945,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,antara 2-3x UMR,0.5463710149869366,ya,sebelum 2020,menikah,ada,10238,11000.0,sport,2,0,2,ya
5308,296897,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,kurang dari UMR,0.4222944935844876,tidak,sebelum 2020,belum menikah,tidak ada,32765,14000.0,keluarga,3,0,0,ya
5309,535887,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,kurang dari UMR,0.3226948676935375,tidak,sebelum 2020,belum menikah,tidak ada,32765,10000.0,keluarga,4,0,0,ya
5310,530893,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6499302827542016,tidak,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,1,2,ya
5311,826145,antara 40-65 tahun,perempuan,antara 10-20 tahun,SMA,antara 1-2x UMR,0.4392108106129482,ya,sebelum 2020,belum menikah,ada,10238,,keluarga,0,1,0,tidak
5312,375269,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6426226826757341,ya,setelah 2020,menikah,ada,10238,9000.0,keluarga,3,0,3,tidak
5313,416671,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,,ya,sebelum 2020,belum menikah,ada,10238,16000.0,keluarga,0,0,0,ya
5314,244241,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5985207718839584,ya,setelah 2020,menikah,ada,10238,15000.0,keluarga,1,0,1,tidak
5315,457618,antara 40-65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6113288178842612,ya,sebelum 2020,menikah,ada,10238,,keluarga,4,0,4,tidak
5316,450113,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.3838079015692067,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,3,0,2,ya
5317,137496,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5440686984599911,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,2,0,3,tidak
5318,28132,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.2701780893985927,ya,setelah 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
5319,171787,lebih dari 65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5768973389326224,ya,setelah 2020,menikah,ada,21217,11000.0,keluarga,4,1,0,ya
5320,867914,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,,ya,setelah 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
5321,945932,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 2-3x UMR,0.6211866592060428,ya,setelah 2020,belum menikah,ada,10238,12000.0,keluarga,2,0,0,tidak
5322,271385,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.7222973127522446,ya,sebelum 2020,menikah,tidak ada,10238,10000.0,keluarga,2,0,2,tidak
5323,969530,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.6674176964471904,ya,sebelum 2020,menikah,ada,10238,12000.0,sport,0,0,0,ya
5324,331767,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,antara 2-3x UMR,,ya,sebelum 2020,menikah,ada,92101,11000.0,keluarga,2,0,0,tidak
5325,354073,lebih dari 65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.7783627618389632,tidak,sebelum 2020,menikah,ada,32765,9000.0,sport,0,0,0,ya
5326,816498,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,,ya,sebelum 2020,menikah,ada,92101,10000.0,keluarga,1,0,0,tidak
5327,418062,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6824651070901286,tidak,sebelum 2020,belum menikah,ada,32765,8000.0,keluarga,2,0,5,tidak
5328,661856,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,,ya,setelah 2020,belum menikah,tidak ada,10238,17000.0,keluarga,0,0,0,tidak
5329,915279,antara 40-65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6369446221406403,ya,sebelum 2020,menikah,tidak ada,10238,12000.0,keluarga,0,0,0,tidak
5330,942899,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.4084367873920526,ya,sebelum 2020,belum menikah,ada,32765,,keluarga,0,0,0,ya
5331,257789,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.7196443625175253,ya,setelah 2020,belum menikah,tidak ada,10238,,keluarga,0,0,0,tidak
5332,971942,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.6479770463649296,ya,setelah 2020,menikah,ada,92101,11000.0,keluarga,1,0,2,tidak
5333,269425,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.626638095087831,ya,setelah 2020,menikah,tidak ada,10238,,keluarga,0,0,0,tidak
5334,472347,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,antara 2-3x UMR,0.4654115935738457,ya,sebelum 2020,belum menikah,ada,10238,14000.0,keluarga,3,0,1,tidak
5335,822658,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.5116263619778629,ya,sebelum 2020,belum menikah,tidak ada,92101,15000.0,keluarga,0,0,0,ya
5336,801428,antara 40-65 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.5501689732279997,ya,sebelum 2020,menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
5337,699793,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.280058952547863,tidak,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,0,ya
5338,131393,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5986306988410685,tidak,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,tidak
5339,68732,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.7059931135802957,ya,sebelum 2020,menikah,ada,32765,10000.0,keluarga,3,1,0,tidak
5340,333790,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,,tidak,setelah 2020,belum menikah,tidak ada,32765,12000.0,keluarga,0,0,0,tidak
5341,687330,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,,ya,sebelum 2020,menikah,ada,10238,8000.0,keluarga,0,0,0,ya
5342,472577,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.4458537521945647,tidak,sebelum 2020,belum menikah,tidak ada,10238,16000.0,keluarga,1,0,0,tidak
5343,947102,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,antara 2-3x UMR,0.3394054659051099,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,1,0,2,tidak
5344,285703,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,antara 1-2x UMR,0.6090015642772613,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
5345,749180,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6413439757795402,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,1,0,2,tidak
5346,991100,antara 40-65 tahun,perempuan,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5427538918056778,ya,setelah 2020,belum menikah,ada,10238,,keluarga,0,0,0,tidak
5347,808605,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.3930211676538276,tidak,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,1,0,0,ya
5348,230454,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.6675090203223778,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,2,0,3,tidak
5349,434271,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 1-2x UMR,,tidak,setelah 2020,belum menikah,ada,32765,11000.0,keluarga,2,1,2,tidak
5350,727827,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 1-2x UMR,0.4451567199459931,tidak,sebelum 2020,belum menikah,ada,21217,10000.0,keluarga,0,0,0,ya
5351,894602,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.5911474645962597,ya,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,2,1,6,tidak
5352,955804,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6511049385549011,tidak,sebelum 2020,menikah,ada,10238,10000.0,sport,1,0,1,tidak
5353,163142,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5571016855346206,ya,setelah 2020,belum menikah,ada,10238,10000.0,keluarga,9,0,3,tidak
5354,41884,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,,ya,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,1,0,1,tidak
5355,754211,antara 25-40 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.4136760985676918,tidak,sebelum 2020,belum menikah,ada,10238,14000.0,keluarga,0,0,3,ya
